1,30822
0,25876
0,32584
0,25753
0,30135
1,34499
0,28634
0,23905
0,30406
0,25557
0,27509
1,82597
0,26760
0,22958
0,29083
0,25498
1,31186
0,29745
0,30136
0,27701
0,24471
0,34145
1,33943
0,29138
0,22995
0,25480
0,30751
0,32878
1,29212
0,33203
0,22661
0,30581
5,32366
0,30688
0,31574
0,25253
0,29930
48,66833
52,51786
0,32252
0,31357
40,68381
34,52195
12,40681
14,36537
21,45442
19,41280
17,38317
23,43547
40,54393
20,38463
0,28068
20,45738
40,49528
40,59166
0,40417
0,39684
36,60528
20,41017
0,24145
80,75255
80,70245
20,43222
0,24332
0,23082
41,53724
19,69671
20,39055
0,30073
0,27268
8,33685
15,38061
7,35410
0,27515
0,25105
0,28561
300,164049
450,174641
450,174580
484,134725
750,185930
0,29982
0,21479
0,22992
0,27701
609,266582
141,73165
0,33066
0,57073
326,168518
424,202256
0,27856
0,30278
0,29503
0,30248
415,196060
335,151303
0,29353
0,31356
0,25179
333,160153
343,143551
74,53067
0,26704
0,23934
0,23178
542,250043
208,92938
0,25491
0,27936
0,23322
378,188370
372,142511
0,34118
0,23320
0,25591
316,166314
434,166142
0,26178
0,22508
300,159710
351,152992
99,75901
0,28852
0,29050
110,84133
618,243988
22,42814
0,25004
0,24909
686,288526
64,52633
0,25755
300,141309
450,176068
0,24117
100,57694
554,225694
96,58741
0,38168
262,139623
488,189416
350,123060
750,206874
750,221293
750,225511
0,33285
0,23550
0,25943
350,165706
400,160786
0,30462
0,29014
0,29778
414,192005
336,136659
0,29780
0,30637
300,154596
450,178849
0,24974
6,37795
744,301637
0,32961
0,26936
281,156026
469,203181
0,24827
241,92101
509,201371
0,22982
724,202780
26,45713
0,28191
0,27767
750,328971
0,34203
0,29401
399,189739
351,133598
100,53338
650,195113
0,26473
0,28581
750,328395
0,28037
0,25694
652,270729
98,69824
0,25234
356,176568
394,1690001
611,157159
139,78052
0,26487
750,265872
0,33490
0,24292
565,248365
185,91274
5,36551
745,256921
0,28050
129,70639
621,250319
0,27417
0,23433
690,284464
60,50483
0,26277
0,26305
393,192229
357,137174
0,28579
429,166496
321,128486
0,27037
361,152894
389,19212
750,230848
750,221735
750,221154
1000,248407
1000,266096
550,148207
700,217171
750,195798
0,34915
217,78126
533,216989
0,28510
476,153665
274,113765
0,35450
734,241345
16,32418
8,40047
742,292405
0,24120
250,84284
500,180324
0,33228
330,127236
0,27949
750,221080
1000,336694
1000,246189
110,67643
502,147230
50,46339
400,148785
344,122914
