0,14452,1,1606841312009
0,18022,0,1606841324838
0,15615,1,1606841324649
0,31498,0,1606841325444
0,33730,0,1606841328539
0,70155,0,1606841325912
0,38148,0,1606841325214
0,31505,0,1606841325656
0,17624,0,1606841325019
0,12250,0,1606841327256
0,42948,0,1606841330437
1,35300,0,1606841328758
0,13497,0,1606841327433
0,36066,0,1606841327633
0,19435,1,1606841327075
1,38928,0,1606841327868
0,33784,0,1606841332911
0,29631,0,1606841329741
0,30249,0,1606841328302
0,34670,0,1606841328091
0,34372,0,1606841331110
0,48007,0,1606841329009
0,51078,0,1606841333652
0,32756,0,1606841331643
1,31081,0,1606841329972
0,77692,0,1606841329308
0,36456,0,1606841332671
0,36919,0,1606841329519
0,35427,0,1606841334117
0,35352,0,1606841333422
0,32581,0,1606841334332
0,33224,0,1606841330636
0,34874,0,1606841334554
0,35097,0,1606841330197
0,32628,0,1606841335682
1,31927,0,1606841333861
1,33717,0,1606841335010
0,79933,0,1606841331410
0,45281,0,1606841334790
0,39603,0,1606841330876
0,32270,0,1606841335910
0,32408,0,1606841335453
0,65752,0,1606841336594
1,76809,0,1606841331931
0,34105,0,1606841335229
0,49909,0,1606841332170
0,34056,0,1606841336350
1,31133,0,1606841337259
0,36729,0,1606841337487
0,60484,0,1606841332420
0,34594,0,1606841336131
0,34201,0,1606841337714
0,55529,0,1606841337964
111,43811,0,1606841339626
0,36090,0,1606841341569
0,34801,0,1606841333150
9,41695,0,1606841339382
0,30912,0,1606841338196
0,41796,0,1606841338697
0,58972,0,1606841340041
6,70011,0,1606841342104
0,33123,0,1606841336813
24,51205,0,1606841344798
6,64480,0,1606841338455
0,42183,0,1606841341844
0,84600,0,1606841340526
0,84613,0,1606841342906
0,57287,0,1606841337046
60,49499,0,1606841345988
0,33667,0,1606841340258
0,45256,0,1606841343211
95,62742,0,1606841341179
46,43276,0,1606841343681
0,35024,0,1606841338919
108,69628,0,1606841349293
36,117696,0,1606841345125
238,40565,0,1606841344014
0,36789,0,1606841343428
40,37693,0,1606841344542
0,40454,0,1606841339154
220,102020,0,1606841351260
36,44594,0,1606841345709
81,62448,0,1606841348656
60,59728,0,1606841346621
36,47250,0,1606841345433
25,46537,0,1606841340819
285,112734,0,1606841353537
60,59913,0,1606841346303
126,78849,0,1606841350260
101,86471,0,1606841348343
84,59282,0,1606841347962
24,32260,0,1606841342380
438,181516,0,1606841356409
72,66145,0,1606841346938
197,90518,0,1606841351858
85,79413,0,1606841348974
165,114329,0,1606841349730
6,38256,0,1606841342627
479,139802,0,1606841357259
874,326978,0,1606841372445
371,131026,0,1606841355000
276,113125,0,1606841352983
220,106805,0,1606841352372
72,95261,0,1606841347283
809,231325,0,1606841363371
1000,274975,0,1606841374186
388,135600,0,1606841355701
624,168026,0,1606841358166
549,164688,0,1606841359015
72,73793,0,1606841347626
932,273666,0,1606841366776
1000,284623,0,1606841383780
960,284310,0,1606841367931
650,225524,0,1606841360789
637,197959,0,1606841359950
185,87594,0,1606841350639
1000,304686,0,1606841370329
1000,276266,0,1606841395295
1000,300563,0,1606841385020
693,190299,0,1606841361667
625,198007,0,1606841362472
327,111816,0,1606841354170
904,254832,0,1606841371392
1000,281824,0,1606841397387
1000,263569,0,1606841388387
1000,259203,0,1606841379014
1000,298148,0,1606841369143
837,238526,0,1606841364492
1000,296967,0,1606841387258
1000,268140,0,1606841416583
1000,257507,0,1606841394218
1000,262343,0,1606841380128
1000,270841,0,1606841375754
1000,271296,0,1606841365749
1000,258186,0,1606841396355
1000,259651,0,1606841425880
1000,259529,0,1606841404098
1000,345153,0,1606841381437
1000,255070,0,1606841376848
