0,28290,0,1606909316777
0,41768,0,1606909317189
0,12119,0,1606909316429
1,10756,1,1606909316265
0,37605,0,1606909318909
0,24534,0,1606909317556
0,26396,0,1606909319990
0,9986,0,1606909316589
0,29081,0,1606909316972
0,31760,0,1606909320683
0,26787,0,1606909317753
0,27712,0,1606909321890
0,27798,0,1606909317378
0,27051,0,1606909317930
0,24551,0,1606909321167
0,28226,0,1606909318707
1,65313,0,1606909322117
0,34224,0,1606909319797
1,36031,0,1606909318126
0,29968,0,1606909323343
0,30185,0,1606909321696
0,28753,0,1606909322319
0,24267,0,1606909320201
0,29191,0,1606909318320
0,27125,0,1606909323888
0,27583,0,1606909322501
0,27720,0,1606909323029
0,24288,0,1606909320402
0,24792,0,1606909318508
0,26239,0,1606909324296
34,29277,0,1606909326577
0,40525,0,1606909324098
0,27336,0,1606909320824
1,29809,0,1606909319147
0,25487,0,1606909325266
24,35408,0,1606909328596
0,31054,0,1606909325859
0,28493,0,1606909322691
0,33073,0,1606909319389
100,28726,0,1606909325471
18,30186,0,1606909329241
0,24602,0,1606909326824
0,24772,0,1606909322893
0,30363,0,1606909319587
1,22722,0,1606909326384
48,35598,0,1606909329947
0,21824,0,1606909327004
0,26190,0,1606909323175
1,26212,0,1606909321019
34,28562,0,1606909327291
54,43865,0,1606909331124
34,26428,0,1606909327896
0,26349,0,1606909323741
0,24748,0,1606909321303
24,35449,0,1606909328120
81,46892,0,1606909332854
54,37239,0,1606909330639
0,31146,0,1606909325110
0,25418,0,1606909321509
21,64266,0,1606909328365
102,55096,0,1606909333401
70,39464,0,1606909331421
0,28339,0,1606909326001
1,28380,0,1606909323520
42,44404,0,1606909330387
124,65007,0,1606909334809
68,40304,0,1606909331670
0,49978,0,1606909326232
5,32566,0,1606909324498
42,43524,0,1606909330887
204,105688,0,1606909338998
63,44873,0,1606909332592
118,27604,0,1606909327561
0,24315,0,1606909324712
72,44371,0,1606909332333
327,146407,0,1606909342448
81,48685,0,1606909333125
21,34995,0,1606909328806
0,27911,0,1606909324907
122,81381,0,1606909336583
360,97981,0,1606909343990
116,48517,0,1606909334011
24,32340,0,1606909329024
0,28661,0,1606909327144
393,126832,0,1606909342939
441,161342,0,1606909346023
90,54365,0,1606909334504
42,35275,0,1606909329484
48,36006,0,1606909330184
417,113795,0,1606909344494
542,149737,0,1606909349946
101,47262,0,1606909335371
42,32931,0,1606909329715
72,56946,0,1606909332120
418,112480,0,1606909345465
583,196470,0,1606909352652
132,62371,0,1606909335670
63,37150,0,1606909331861
121,50966,0,1606909335131
430,109766,0,1606909347061
576,145983,0,1606909354696
182,73172,0,1606909336919
124,77552,0,1606909333749
180,62117,0,1606909336305
487,119699,0,1606909348690
577,146862,0,1606909355369
155,76723,0,1606909337275
90,59373,0,1606909334263
234,79449,0,1606909339796
544,162266,0,1606909349322
615,151665,0,1606909356044
179,70514,0,1606909337626
148,57392,0,1606909335955
250,113471,0,1606909340237
614,173084,0,1606909350643
572,138084,0,1606909356755
161,69307,0,1606909337956
174,74485,0,1606909338617
296,135675,0,1606909340685
544,164587,0,1606909351947
595,175266,0,1606909358846
180,68612,0,1606909338302
246,69546,0,1606909339383
279,89298,0,1606909341106
659,203029,0,1606909361859
610,167477,0,1606909361102
665,199595,0,1606909359610
286,97739,0,1606909341525
410,119409,0,1606909347543
1000,153165,0,1606909375423
534,139579,0,1606909363165
547,157935,0,1606909364460
281,94454,0,1606909341952
471,138818,0,1606909348106
1000,165531,0,1606909376306
563,142587,0,1606909365806
573,148518,0,1606909366462
437,129321,0,1606909343497
559,180408,0,1606909351306
1000,235509,0,1606909380219
524,138770,0,1606909370129
520,149971,0,1606909367731
429,130849,0,1606909345003
610,155909,0,1606909353333
854,242036,0,1606909383242
860,213933,0,1606909381203
508,128283,0,1606909368334
488,116131,0,1606909346572
581,141916,0,1606909353992
533,172413,0,1606909393185
795,224356,0,1606909384173
563,132632,0,1606909370781
607,162104,0,1606909357438
594,156681,0,1606909358156
589,143920,0,1606909393854
673,202852,0,1606909389051
638,182392,0,1606909387497
580,162361,0,1606909362532
677,166461,0,1606909360399
517,132600,0,1606909405501
591,160790,0,1606909390480
652,163841,0,1606909391217
576,169367,0,1606909363826
578,168421,0,1606909367128
512,140058,0,1606909426678
490,123738,0,1606909395045
590,149042,0,1606909396975
583,234835,0,1606909365147
484,137193,0,1606909368896
480,130015,0,1606909428346
563,142136,0,1606909396305
526,136670,0,1606909397608
533,134254,0,1606909369531
549,130590,0,1606909371408
481,119663,0,1606909430679
571,157684,0,1606909400804
530,138908,0,1606909398213
1000,226339,0,1606909379251
531,132709,0,1606909372025
483,133644,0,1606909431271
591,181761,0,1606909406166
609,145086,0,1606909401507
783,213921,0,1606909385087
1000,171316,0,1606909374648
571,134792,0,1606909437678
1000,210672,0,1606909411174
603,161269,0,1606909402186
728,188480,0,1606909385932
1000,277334,0,1606909377232
871,258389,0,1606909449441
1000,220013,0,1606909413247
566,142112,0,1606909402883
678,269680,0,1606909388266
1000,260015,0,1606909378234
689,182615,0,1606909455056
