"00000000",0,1604766731634
"00000000",16,1604766764249
"00000000",15,1604766762213
"00000000",14,1604766760157
"00000000",13,1604766758105
"00000000",12,1604766756104
"00000000",11,1604766754064
"00000000",10,1604766752025
"00000000",9,1604766749958
"00000000",8,1604766747957
"00000000",7,1604766745921
"00000000",6,1604766743865
"00000000",5,1604766741847
"00000000",4,1604766739784
"00000000",3,1604766737778
"00000000",2,1604766735747
"00000000",1,1604766733709
"0b125bcb",0,1604766769456
"b755e066",0,1604766769463
"cf4e5c91",0,1604766769469
"9672c8b4",0,1604766769452
"99bc4412",0,1604766769466
"e699989a",0,1604766769459
"00000000",18,1604766767766
"400eae02",0,1604766769455
"fd5f9db9",0,1604766769447
"00000000",17,1604766766620
"6a60751d",0,1604766769446
"593f5b24",0,1604766769459
"afe23d30",0,1604766769459
"89c1d74b",0,1604766769442
"f2bdd7fc",0,1604766769463
"03a1f9c3",0,1604766769444
"4353bf04",0,1604766769072
"0b125bcb",1,1604766769466
"b755e066",1,1604766769470
"cf4e5c91",1,1604766769480
"9672c8b4",1,1604766769470
"99bc4412",1,1604766769470
"e699989a",1,1604766769470
"00000000",19,1604766767777
"400eae02",1,1604766769470
"fd5f9db9",1,1604766769469
"e042a663",0,1604766769263
"6a60751d",1,1604766769468
"593f5b24",1,1604766769468
"afe23d30",1,1604766769468
"89c1d74b",1,1604766769468
"f2bdd7fc",1,1604766769464
"03a1f9c3",1,1604766769467
"4353bf04",1,1604766769458
"0b125bcb",2,1604766769481
"b755e066",2,1604766769493
"cf4e5c91",2,1604766769488
"9672c8b4",2,1604766769489
"99bc4412",2,1604766769484
"e699989a",2,1604766769489
"00000000",20,1604766767779
"400eae02",2,1604766769489
"fd5f9db9",2,1604766769486
"e042a663",1,1604766769439
"6a60751d",2,1604766769483
"593f5b24",2,1604766769474
"afe23d30",2,1604766769474
"89c1d74b",2,1604766769484
"f2bdd7fc",2,1604766769468
"03a1f9c3",2,1604766769480
"4353bf04",2,1604766769460
"0b125bcb",3,1604766769482
"b755e066",3,1604766769507
"cf4e5c91",3,1604766769497
"9672c8b4",3,1604766769511
"99bc4412",3,1604766769501
"e699989a",3,1604766769499
"00000000",21,1604766767780
"400eae02",3,1604766769502
"fd5f9db9",3,1604766769498
"e042a663",2,1604766769461
"6a60751d",3,1604766769498
"593f5b24",3,1604766769498
"afe23d30",3,1604766769498
"89c1d74b",3,1604766769494
"f2bdd7fc",3,1604766769473
"03a1f9c3",3,1604766769492
"4353bf04",3,1604766769464
"0b125bcb",4,1604766769495
"b755e066",4,1604766769519
"cf4e5c91",4,1604766769520
"9672c8b4",4,1604766769512
"99bc4412",4,1604766769518
"e699989a",4,1604766769516
"00000000",22,1604766767782
"400eae02",4,1604766769507
"fd5f9db9",4,1604766769502
"e042a663",3,1604766769467
"6a60751d",4,1604766769503
"593f5b24",4,1604766769500
"afe23d30",4,1604766769526
"89c1d74b",4,1604766769499
"f2bdd7fc",4,1604766769484
"03a1f9c3",4,1604766769498
"4353bf04",4,1604766769467
"0b125bcb",5,1604766769509
"b755e066",5,1604766769530
"cf4e5c91",5,1604766769531
"9672c8b4",5,1604766769546
"99bc4412",5,1604766769520
"e699989a",5,1604766769531
"00000000",23,1604766767783
"400eae02",5,1604766769521
"fd5f9db9",5,1604766769517
"e042a663",4,1604766769473
"6a60751d",5,1604766769524
"593f5b24",5,1604766769514
"afe23d30",5,1604766769538
