0,1507,0,1607962376743
0,1484,0,1607962376750
0,1733,0,1607962376774
0,1697,0,1607962376794
0,1851,0,1607962376827
0,6692,0,1607962376844
0,1559,0,1607962376859
0,1480,0,1607962376866
0,1633,0,1607962376878
0,1749,0,1607962376924
0,1569,0,1607962376932
0,1452,0,1607962376939
0,1414,0,1607962376962
0,1466,0,1607962376984
0,6569,0,1607962376998
0,5082,0,1607962377020
0,1565,0,1607962377037
0,1772,0,1607962377052
0,1586,0,1607962377059
0,1471,0,1607962377067
0,1506,0,1607962377074
0,1755,0,1607962377092
0,1400,0,1607962377139
0,1464,0,1607962377146
0,1455,0,1607962377161
0,1465,0,1607962377193
0,1612,0,1607962377218
0,1615,0,1607962377226
0,1561,0,1607962377249
0,1649,0,1607962377265
0,1574,0,1607962377272
0,1473,0,1607962377287
0,1545,0,1607962377294
0,1530,0,1607962377301
0,1479,0,1607962377326
0,1465,0,1607962377341
0,1446,0,1607962377379
0,1539,0,1607962377386
0,1428,0,1607962377439
0,1488,0,1607962377446
0,1478,0,1607962377454
0,1596,0,1607962377466
0,1524,0,1607962377473
0,1503,0,1607962377480
0,1474,0,1607962377495
0,1523,0,1607962377502
0,1522,0,1607962377509
0,1481,0,1607962377553
0,1514,0,1607962377579
0,1499,0,1607962377587
0,1449,0,1607962377629
0,1681,0,1607962377636
0,6886,0,1607962377665
0,1588,0,1607962377673
0,1615,0,1607962377727
0,1586,0,1607962377734
0,1622,0,1607962377742
0,1528,0,1607962377749
0,1660,0,1607962377773
0,1676,0,1607962377781
0,1614,0,1607962377788
0,1659,0,1607962377795
0,1452,0,1607962377819
0,1555,0,1607962377857
0,1541,0,1607962377884
0,1526,0,1607962377902
0,4365,0,1607962377929
0,1549,0,1607962377937
0,1544,0,1607962377944
0,1598,0,1607962377952
0,1579,0,1607962377967
0,1728,0,1607962378007
0,1489,0,1607962378026
0,1587,0,1607962378036
0,6885,0,1607962378094
0,1592,0,1607962378117
0,1863,0,1607962378125
0,1478,0,1607962378171
0,1570,0,1607962378178
0,1466,0,1607962378186
0,1735,0,1607962378194
0,1697,0,1607962378201
0,5051,0,1607962378216
0,7531,0,1607962378229
0,1690,0,1607962378237
0,1587,0,1607962378260
0,1629,0,1607962378267
0,1551,0,1607962378274
0,1610,0,1607962378282
0,1668,0,1607962378290
0,1614,0,1607962378297
0,1592,0,1607962378313
0,1564,0,1607962378320
0,1719,0,1607962378347
0,1452,0,1607962378362
0,1568,0,1607962378386
0,1508,0,1607962378401
0,1751,0,1607962378433
0,5027,0,1607962378444
0,1554,0,1607962378468
0,1703,0,1607962378487
0,1463,0,1607962378495
0,1586,0,1607962378535
0,1449,0,1607962378574
0,1557,0,1607962378595
0,1515,0,1607962378610
0,1561,0,1607962378618
0,1662,0,1607962378635
0,1641,0,1607962378659
0,3914,0,1607962378671
0,1749,0,1607962378729
0,1547,0,1607962378756
0,1495,0,1607962378764
0,1523,0,1607962378771
0,1581,0,1607962378779
0,1461,0,1607962378802
0,1529,0,1607962378809
0,1508,0,1607962378834
0,1603,0,1607962378841
0,1607,0,1607962378853
0,1527,0,1607962378860
0,1490,0,1607962378886
0,1475,0,1607962378912
0,1445,0,1607962378919
0,1528,0,1607962378931
0,1503,0,1607962378949
0,1493,0,1607962378964
0,1523,0,1607962378987
0,1480,0,1607962379002
0,2706,0,1607962379105
0,1471,0,1607962379127
0,1487,0,1607962379142
0,1532,0,1607962379158
0,1559,0,1607962379166
0,1731,0,1607962379183
0,1533,0,1607962379190
0,1493,0,1607962379198
0,1572,0,1607962379209
0,1688,0,1607962379222
0,1512,0,1607962379266
0,1731,0,1607962379277
0,1606,0,1607962379285
0,1550,0,1607962379312
0,1831,0,1607962379332
0,1536,0,1607962379369
0,1551,0,1607962379395
0,1776,0,1607962379404
0,1497,0,1607962379411
0,1501,0,1607962379445
0,1563,0,1607962379453
0,1532,0,1607962379472
0,1500,0,1607962379480
0,1666,0,1607962379497
0,1623,0,1607962379508
0,1467,0,1607962379531
0,1542,0,1607962379547
0,1819,0,1607962379563
0,1790,0,1607962379571
0,1530,0,1607962379610
0,1542,0,1607962379625
0,1603,0,1607962379640
0,1511,0,1607962379664
0,1496,0,1607962379671
0,3462,0,1607962379700
0,7606,0,1607962379716
0,8568,0,1607962379741
0,8540,0,1607962379765
0,10668,0,1607962379793
0,8573,0,1607962379871
0,1505,0,1607962379897
0,8563,0,1607962379918
0,8724,0,1607962379946
0,3840,0,1607962379960
0,1714,0,1607962380015
0,8639,0,1607962380057
0,1612,0,1607962380064
0,2032,0,1607962380089
0,1479,0,1607962380114
0,74063,0,1607962380225
0,85492,0,1607962380448
0,11860,0,1607962380475
0,9056,0,1607962380494
0,1848,0,1607962380525
0,5228,0,1607962380544
0,1696,0,1607962380552
