0,13
0,3
0,22
1,9
1,1
0,24
1,10
0,1
0,284885
1,12
1,3
1,11406
1,12
0,374432
1,9419
1,3
0,10821
0,1
0,298077
0,8246
1,9651
0,9566
0,13513
0,96066
0,15316
0,8858
0,32648
0,1
0,32643
0,29815
0,2
0,25724
0,1
1,32846
0,35951
0,30323
0,31829
0,39015
0,44564
0,1
0,36282
0,30195
0,1
0,49829
0,27670
0,27298
0,48697
0,2
0,40109
0,29215
0,82989
0,2
0,27039
1,3
0,30639
0,47198
0,2
0,26376
0,2
0,27739
0,32061
0,3
0,34203
0,28018
0,36130
0,28621
1,16
1,33818
0,45915
1,24018
0,38532
0,2
0,36203
0,27594
0,46542
1,37287
0,27877
0,43627
0,28063
0,3
0,44630
0,38932
0,42876
0,31546
0,32755
0,42093
1,62170
0,2
1,30873
1,67970
0,2
0,41474
0,37292
0,2
0,40754
1,62883
0,35595
0,7
0,35805
0,33984
0,31332
0,1
0,2
0,2
0,46177
0,84876
0,27492
0,37928
0,38252
0,34369
0,40710
0,43180
1,1
0,44914
0,35775
0,35861
0,28283
0,33643
1,2
0,2
0,41821
1,32111
0,38507
0,38149
1,37468
0,30466
0,38696
0,33090
0,33919
0,42974
1,33006
0,31966
0,29863
0,53263
0,2
0,31275
0,43316
0,51552
0,29108
0,35538
0,31968
0,1
1,30732
0,26646
0,31952
0,44446
0,32295
0,34052
0,31121
0,2
0,32998
1,64781
0,32512
1,25672
1,63753
0,39439
0,1
0,60291
0,60870
0,24675
1,58677
0,39168
0,2
0,2
0,2
0,29476
0,54318
0,2
0,27324
0,57272
0,32624
0,33905
0,27088
5,33713
0,28392
0,1
0,27645
1,3
0,29132
0,25276
0,33872
0,3
0,64515
0,3
0,25225
0,32439
1,41808
0,39005
0,2
1,33739
0,30559
0,27834
0,2
0,2
0,2
1,31139
0,33330
5,36552
96,3
0,32143
0,28625
0,32588
0,35688
4,21410
0,34569
0,29997
5,24913
0,38781
0,26328
5,2
0,30675
0,2
0,33012
0,53450
0,33926
5,36904
0,107712
0,23603
16,38607
0,112474
0,30670
0,38083
96,24059
34,44724
0,33174
0,114305
0,32580
4,3
0,31836
0,25187
0,31148
96,29754
0,29716
0,58201
96,33413
0,23514
4,30625
0,58367
0,42329
4,25438
96,34391
0,26021
16,34653
33,28938
0,1
4,27717
0,43548
34,2
94,2
0,2
0,26195
16,2
0,3
29,4
16,34456
0,48393
34,31145
0,57197
15,45885
34,24475
16,38228
0,36715
0,40449
19,48536
0,29212
34,38061
0,49761
33,46097
20,57310
0,2
0,34122
0,64349
94,36602
27,29180
0,37684
0,56596
33,2
29,29815
18,34644
33,25144
0,3
94,2
15,49033
18,55680
94,24080
33,35011
29,38057
19,2
27,41480
29,32708
94,42232
15,42444
20,39708
42,33086
15,3
29,34648
19,57856
27,31874
48,55686
19,54112
15,53039
20,3
18,38514
49,31768
20,35494
19,56878
27,32697
18,35027
53,44446
27,2
20,42198
18,36912
27,2
48,36563
18,3
27,41896
18,38079
42,3
42,2
18,52176
18,33940
27,44588
48,71641
40,46582
27,46558
18,2
42,81812
49,3
44,47410
42,88708
27,67626
48,45759
53,3
49,49401
48,58039
42,83210
49,98436
48,41098
74,46717
49,42911
48,3
53,37872
42,46412
99,38206
53,37114
49,48246
48,38534
40,49152
81,35972
48,42141
53,36195
42,43070
44,43365
54,43489
42,42001
48,3
40,45912
49,47857
81,3
40,2
42,40059
44,3
74,42904
54,41586
44,43844
40,42640
49,52806
99,37844
81,49501
49,2
44,49498
74,43037
81,44269
96,46584
74,43732
49,40717
99,3
54,3
120,49317
99,40818
74,3
81,4
81,47741
98,47280
81,40534
99,36392
54,47376
54,47500
121,46091
54,43336
81,47160
81,47795
81,37909
84,54902
81,50435
54,43856
54,43673
96,52308
85,46362
54,3
81,69704
81,3
120,45298
92,56010
81,39798
54,44547
96,3
98,58793
110,55189
96,48475
81,40961
120,3
121,4
123,3
120,37154
96,3
98,41450
84,58962
118,58457
98,53858
120,71248
121,43795
85,3
150,57700
121,53774
98,2
84,3
92,56512
90,82226
84,58590
121,66406
85,62663
110,47280
135,4
85,55509
84,57988
92,2
123,43420
147,54690
92,56051
85,48822
110,48754
118,58665
153,58516
110,49396
92,60411
123,59596
150,71355
180,64142
123,51691
110,3
118,3
90,3
180,75282
118,67247
123,45635
150,3
135,50321
180,81469
150,54793
118,57355
90,50589
147,58147
205,63787
90,46727
150,56556
135,62341
153,71140
163,80655
135,60886
90,52093
147,65834
180,62351
191,64926
147,2
135,58793
153,3
180,75620
281,78200
153,54932
147,73568
180,3
180,105532
231,6
180,67663
153,55778
180,3
205,68275
238,5
180,70258
180,71018
180,3
163,4
266,4
180,60300
180,61107
205,3
191,3
233,3
205,66245
180,85738
163,67898
281,3
281,75238
163,57602
205,68697
191,61034
231,59822
269,89152
191,69258
163,54602
281,75981
238,93856
314,89889
281,78814
191,3
231,62879
266,90668
350,80606
231,74588
281,73640
238,81704
233,75723
322,7
238,91163
231,74271
266,92306
281,3
327,137632
266,91394
238,70571
233,72562
269,4
393,100022
233,76684
266,108555
281,81251
314,78505
368,122792
281,71807
233,93716
269,92142
350,86008
368,95304
269,83592
281,102026
314,91611
322,84076
535,124385
314,75606
269,90491
350,79867
327,130490
560,95845
350,61
314,5
322,69696
393,83097
470,93568
322,78677
350,73707
327,2
368,4
481,119806
327,135619
322,90029
393,90920
368,100522
456,6
393,3
327,87053
368,96655
535,107012
453,114463
368,103695
393,80185
368,112152
560,18
452,121722
368,4
368,123613
535,97094
470,97692
531,120033
535,102318
368,122660
560,98063
481,169630
519,114797
560,95350
535,4
470,112731
456,123886
475,4
470,4
560,125043
481,155939
453,107535
444,136265
481,53
470,95063
456,145370
452,130311
519,135199
456,128658
481,148935
453,110141
531,108695
532,5
453,6
456,187029
452,127621
519,125243
507,3
452,5
453,121478
531,124137
475,100229
514,136710
531,126710
452,127719
519,122805
444,188979
501,178737
519,4
531,3
475,110466
519,146946
568,143386
475,114709
519,116704
444,11
532,121791
577,148823
444,116743
475,114844
519,132028
507,105216
584,194144
519,152149
444,154270
532,137346
514,108867
568,4
532,143479
519,9
507,117490
501,152405
595,133433
507,128452
532,129122
514,134000
568,131114
562,125718
514,112339
507,108379
501,144250
577,159177
554,4
501,162120
514,3
568,142364
584,8
637,165360
568,134322
501,3
577,165779
568,113648
611,125985
577,179043
568,11
584,138019
595,158350
482,123993
584,139027
577,5
568,127776
562,144662
547,135458
568,119521
584,136363
595,143518
554,262493
555,130249
595,180971
568,171250
562,6
637,220753
496,141732
562,149984
595,4
554,133050
611,124026
488,130742
554,128827
562,168104
637,161338
482,4
517,137731
637,170508
554,134577
611,122334
547,159994
534,152947
611,5
637,3
482,147435
555,4
532,3
482,132433
611,129365
547,169433
496,112697
485,127617
547,152661
482,129603
555,145345
488,4
495,141851
555,150092
547,8
496,5
517,119569
482,18
496,145351
555,145861
488,130546
534,149567
476,115599
488,125001
496,141669
517,130109
532,119106
525,159494
517,147091
488,208304
534,3
485,130756
664,116219
534,118837
517,3
532,111506
495,161960
494,3
532,143003
534,148637
485,15
482,124776
514,3
485,118229
532,117725
495,3
476,26
537,4
495,121482
485,126866
482,115180
525,158278
499,927079
482,116495
495,160465
476,124742
664,116844
1000,125020
476,119206
482,123719
525,169684
494,168212
1000,3
525,128920
476,129688
664,3
514,117757
1000,10
664,122443
525,4
494,117469
537,132339
1000,215280
494,109119
664,120390
514,140973
499,927077
1000,244622
514,147436
494,113601
537,158405
1000,115481
867,228020
537,177263
514,146066
499,884486
1000,121127
890,5
499,6
537,154330
1000,113633
1000,116400
771,236414
1000,4
499,928333
1000,132548
1000,27
728,176917
1000,135729
1000,122927
1000,118673
1000,232685
729,180983
1000,137355
1000,136148
1000,211612
867,280099
638,147482
1000,233012
1000,135015
1000,237323
890,269224
617,4
1000,4
1000,218190
867,243469
771,243895
576,165931
867,233766
1000,202810
890,290166
728,261733
538,141364
890,285111
867,2
771,246231
729,5
538,176313
771,3
890,211708
728,231914
638,7
611,6
728,233526
771,233749
729,179357
617,151077
575,216754
729,172828
728,7
638,205074
576,159893
615,154614
638,175613
729,181092
617,171228
538,4
546,189267
617,161675
638,200991
576,2
538,162540
613,174631
576,167854
617,154703
538,161543
611,128528
540,171225
538,157405
576,183787
538,173315
575,198794
563,120555
538,179727
538,164710
611,127554
615,148988
519,4
611,131661
538,3
575,151533
546,6
546,159770
575,154142
611,158035
615,6
613,8
579,129003
615,193071
575,3
546,164539
540,198992
571,151828
546,210995
615,134019
613,155691
563,124458
619,149935
613,115729
546,190286
540,134093
519,261510
591,129279
540,3
613,168844
563,145738
546,158273
562,133964
563,4
540,182467
519,129113
579,3
508,123300
519,136337
563,126257
546,154330
571,196800
576,173600
546,160692
519,121144
579,161287
619,124914
570,203866
579,157373
546,3
571,152130
591,162504
569,149096
571,243149
579,163257
619,3
562,153136
565,160146
619,182254
571,3
591,5
508,13
562,141261
591,129126
619,128307
562,5
576,6
572,128557
562,119683
591,149310
508,130632
570,6
540,168442
508,137054
562,123053
576,470769
569,145963
596,125147
576,144278
508,143977
570,143960
565,132237
491,153617
570,195814
576,151569
569,124556
562,139359
501,143114
569,130948
570,138372
565,6
572,153782
481,149836
565,131972
569,5
562,10
540,157289
586,5
562,142306
565,188689
572,8
596,130510
685,165450
572,152656
562,142099
540,3
491,5
572,165522
540,162444
572,157629
596,5
501,137123
566,186981
596,128229
540,130317
491,150146
481,134494
618,536313
491,124863
596,136975
501,122604
586,147687
1000,119581
501,2
491,156498
481,173471
685,134387
1000,121259
481,151260
501,151701
586,253445
572,5
1000,136710
586,123113
481,2
685,7
566,173447
1000,7
685,163511
586,133130
572,139548
618,525891
