20,1605451293327
1.2195121,1605451293430
0.60975605,1605451293533
0.60975605,1605451293637
0.6024096,1605451293740
0.60606056,1605451293843
0.60606056,1605451293946
0.60606056,1605451294049
0.60975605,1605451294152
0.60606056,1605451294256
0.60606056,1605451294359
1.2048192,1605451294462
0.6134969,1605451294565
3.0487804,1605451294668
0.60975605,1605451294772
0.60606056,1605451294875
0.60975605,1605451294978
1.1976049,1605451295081
0.60975605,1605451295184
0.60606056,1605451295288
0.60606056,1605451295391
0.6134969,1605451295494
3.6144576,1605451295597
1.8181818,1605451295700
1.2048192,1605451295804
2.4096384,1605451295907
0.60975605,1605451296010
0.60606056,1605451296113
0.60606056,1605451296216
0.60606056,1605451296320
0.60975605,1605451296423
0.60606056,1605451296526
1.2048192,1605451296629
0.60606056,1605451296732
0.60975605,1605451296836
0.6024096,1605451296939
0.60975605,1605451297042
0.60606056,1605451297146
0.60606056,1605451297248
0.60606056,1605451297352
0.60975605,1605451297454
1.2121211,1605451297559
8.536586,1605451297662
0.60975605,1605451297764
1.2048192,1605451297868
0.60975605,1605451297971
0.6024096,1605451298074
0.60975605,1605451298177
0.60975605,1605451298280
1.1976049,1605451298384
0.60975605,1605451298487
0.60606056,1605451298590
0.60975605,1605451298693
0.60975605,1605451298796
0.6024096,1605451298900
0.60975605,1605451299003
0.60975605,1605451299106
0.6024096,1605451299209
0.60606056,1605451299312
0.60975605,1605451299416
0.6024096,1605451299519
0.60606056,1605451299622
0.60975605,1605451299725
1.2048192,1605451299828
0.60606056,1605451299932
0.60606056,1605451300035
0.60975605,1605451300138
1.8072288,1605451300241
0.60606056,1605451300344
1.2121211,1605451300448
0.60606056,1605451300551
0.60975605,1605451300654
0.60606056,1605451300757
0.60975605,1605451300860
0.60606056,1605451300963
0.60975605,1605451301067
1.2121211,1605451301170
0.60975605,1605451301273
0.60606056,1605451301376
0.60975605,1605451301479
0.60975605,1605451301582
0.60606056,1605451301685
0.60606056,1605451301788
0.60975605,1605451301891
0.60975605,1605451301995
0.60606056,1605451302098
0.6134969,1605451302201
0.60606056,1605451302304
1.2048192,1605451302407
1.8072288,1605451302511
0.60975605,1605451302614
0.60975605,1605451302717
0.60975605,1605451302820
0.60606056,1605451302923
0.60606056,1605451303026
0.60975605,1605451303129
0.60975605,1605451303233
0.60606056,1605451303336
1.2195121,1605451303439
1.2195121,1605451303542
6.666667,1605451303645
7.317073,1605451303748
8.024691,1605451303851
8.536586,1605451303954
7.317073,1605451304060
11.445783,1605451304163
7.97546,1605451304267
7.878788,1605451304370
6.7073174,1605451304473
7.4534163,1605451304576
9.638554,1605451304679
8.536586,1605451304782
6.875,1605451304885
10.30303,1605451304988
8.805032,1605451305091
5.590062,1605451305194
8.536586,1605451305297
8.074533,1605451305400
10.493827,1605451305503
15.853659,1605451305607
14.371258,1605451305709
14.197532,1605451305812
12.42236,1605451305915
16.071428,1605451306019
18.343195,1605451306122
11.656442,1605451306225
10.97561,1605451306328
11.764706,1605451306431
8.536586,1605451306534
7.317073,1605451306637
5.625,1605451306740
7.7380953,1605451306844
6.790123,1605451306948
8.982037,1605451307051
12.121212,1605451307154
7.9268293,1605451307257
7.4074073,1605451307360
7.97546,1605451307463
7.317073,1605451307566
5.625,1605451307669
6.1728396,1605451307772
8.536586,1605451307875
8.641975,1605451307978
7.8313255,1605451308081
6.9182386,1605451308184
6.748466,1605451308287
5.5214725,1605451308390
9.696969,1605451308493
6.832298,1605451308596
6.134969,1605451308699
7.3619633,1605451308803
6.666667,1605451308906
8.433735,1605451309009
7.9268293,1605451309112
8.074533,1605451309215
8.588957,1605451309318
5.5214725,1605451309422
6.134969,1605451309525
7.878788,1605451309628
10.365853,1605451309731
7.4074073,1605451309834
6.832298,1605451309937
6.7073174,1605451310040
9.696969,1605451310144
7.7844315,1605451310247
10.240964,1605451310350
6.875,1605451310453
7.317073,1605451310556
6.790123,1605451310659
7.97546,1605451310762
6.832298,1605451310865
8.024691,1605451310968
7.317073,1605451311071
8.074533,1605451311174
7.8313255,1605451311277
8.176101,1605451311380
10.714286,1605451311483
5.590062,1605451311586
6.1728396,1605451311689
10.559006,1605451311792
6.134969,1605451311895
11.83432,1605451311999
7.97546,1605451312102
7.4074073,1605451312204
8.125,1605451312307
9.580839,1605451312410
6.748466,1605451312514
10.119048,1605451312617
5.555556,1605451312720
7.4074073,1605451312823
6.748466,1605451312926
10.179641,1605451313029
9.638554,1605451313132
7.3619633,1605451313235
7.272727,1605451313338
12.121212,1605451313441
1.8292682,1605451313544
0.60975605,1605451313648
1.2048192,1605451313751
0.60975605,1605451313854
0.60606056,1605451313957
1.2121211,1605451314061
1.8072288,1605451314164
1.2048192,1605451314267
0.60975605,1605451314370
1.2195121,1605451314473
0.6134969,1605451314576
0.60975605,1605451314680
0.60606056,1605451314782
0.60975605,1605451314886
0.60975605,1605451314989
1.2048192,1605451315093
1.2121211,1605451315196
0.60606056,1605451315299
1.2121211,1605451315402
1.8072288,1605451315505
1.2121211,1605451315609
0.60975605,1605451315712
0.60606056,1605451315815
0.6134969,1605451315918
1.2048192,1605451316021
0.6134969,1605451316124
1.7964072,1605451316228
1.2121211,1605451316331
1.2195121,1605451316434
0.60975605,1605451316537
3.030303,1605451316640
3.0864198,1605451316743
1.8181818,1605451316846
1.8518518,1605451316949
1.8181818,1605451317052
3.6144576,1605451317156
1.2048192,1605451317259
0.6134969,1605451317362
4.2424245,1605451317465
1.2269938,1605451317568
3.0487804,1605451317671
2.4390242,1605451317774
1.8404908,1605451317877
0.6134969,1605451317979
3.0674846,1605451318084
2.4096384,1605451318187
1.2195121,1605451318291
1.8404908,1605451318394
2.4390242,1605451318497
3.6585364,1605451318600
2.4096384,1605451318703
3.030303,1605451318806
1.2345679,1605451318910
1.8181818,1605451319013
1.8404908,1605451319116
2.4390242,1605451319219
1.2345679,1605451319321
1.8404908,1605451319424
3.0487804,1605451319527
4.2168674,1605451319630
0.6134969,1605451319733
3.030303,1605451319836
1.8292682,1605451319939
1.8292682,1605451320042
4.268293,1605451320145
1.8181818,1605451320249
3.6363635,1605451320351
3.030303,1605451320454
3.0674846,1605451320558
0.6134969,1605451320661
3.0487804,1605451320764
2.4242423,1605451320867
3.5928144,1605451320970
1.242236,1605451321073
1.2195121,1605451321176
3.6363635,1605451321279
1.8404908,1605451321382
3.6809816,1605451321484
1.2269938,1605451321587
2.4539876,1605451321690
3.030303,1605451321793
3.0864198,1605451321896
0.60975605,1605451321999
4.819277,1605451322103
1.2269938,1605451322205
1.8518518,1605451322308
2.4390242,1605451322411
3.0674846,1605451322514
1.8518518,1605451322617
1.8292682,1605451322720
1.8292682,1605451322823
3.6585364,1605451322926
0.6134969,1605451323029
3.030303,1605451323132
1.8404908,1605451323235
2.4390242,1605451323338
2.4390242,1605451323441
1.8292682,1605451323545
3.030303,1605451323648
1.2195121,1605451323751
2.4390242,1605451323854
1.2121211,1605451323958
3.030303,1605451324060
1.8292682,1605451324163
1.8292682,1605451324267
2.4539876,1605451324370
1.8404908,1605451324473
9.036144,1605451324576
19.018404,1605451324679
24.242424,1605451324783
18.787878,1605451324886
5.5214725,1605451324989
2.4539876,1605451325092
1.8292682,1605451325195
3.030303,1605451325297
3.0674846,1605451325400
1.8181818,1605451325504
3.6809816,1605451325606
1.8181818,1605451325709
3.6809816,1605451325812
6.060606,1605451325915
2.4539876,1605451326018
1.2195121,1605451326121
3.0674846,1605451326224
3.0120482,1605451326327
4.907975,1605451326430
11.042945,1605451326533
15.95092,1605451326636
3.0487804,1605451326739
6.1728396,1605451326842
11.764706,1605451326945
9.638554,1605451327048
1.2195121,1605451327151
3.5928144,1605451327255
1.8404908,1605451327358
1.8292682,1605451327461
3.6809816,1605451327564
4.3209877,1605451327667
7.4534163,1605451327770
4.268293,1605451327873
5.0314465,1605451327976
1.8292682,1605451328079
6.586827,1605451328183
4.268293,1605451328286
2.4691358,1605451328389
1.2195121,1605451328492
3.6363635,1605451328595
2.4242423,1605451328698
2.3952098,1605451328802
2.4539876,1605451328905
1.2269938,1605451329008
3.030303,1605451329112
2.4390242,1605451329214
1.242236,1605451329317
3.0487804,1605451329420
1.2269938,1605451329523
2.4390242,1605451329626
1.2269938,1605451329729
3.030303,1605451329832
0.6134969,1605451329935
2.4539876,1605451330038
1.2269938,1605451330141
2.4539876,1605451330244
0.61728394,1605451330347
2.4390242,1605451330450
1.8292682,1605451330553
1.8404908,1605451330656
1.8292682,1605451330759
1.2195121,1605451330862
1.8404908,1605451330966
2.4242423,1605451331069
3.030303,1605451331172
1.2269938,1605451331275
3.0487804,1605451331378
3.030303,1605451331481
3.125,1605451331584
1.8292682,1605451331687
3.6585364,1605451331790
3.0674846,1605451331893
8.024691,1605451331996
1.2345679,1605451332099
4.7619047,1605451332202
0.621118,1605451332305
1.8404908,1605451332408
3.030303,1605451332511
11.515152,1605451332613
1.8292682,1605451332716
6.25,1605451332819
1.2121211,1605451332922
3.6144576,1605451333025
3.030303,1605451333128
2.4539876,1605451333231
1.8181818,1605451333334
4.2944784,1605451333437
16.149067,1605451333541
9.146341,1605451333644
8.982037,1605451333746
9.090909,1605451333849
6.790123,1605451333952
6.832298,1605451334055
8.227848,1605451334158
10.6508875,1605451334262
15.976331,1605451334365
3.6363635,1605451334468
11.7283945,1605451334572
7.7844315,1605451334675
6.0240965,1605451334778
13.92405,1605451334881
4.3209877,1605451334984
8.982037,1605451335087
8.86076,1605451335190
11.904762,1605451335293
8.074533,1605451335396
8.588957,1605451335499
9.49367,1605451335602
5.0314465,1605451335705
12.962963,1605451335808
9.638554,1605451335911
5.487805,1605451336014
9.259259,1605451336117
18.181818,1605451336221
6.1728396,1605451336324
12.195122,1605451336427
7.8313255,1605451336530
11.949685,1605451336632
11.320755,1605451336735
10.759494,1605451336838
7.4074073,1605451336941
